name,universeId,placeId,link,genre,allowedGearGenres,isGenreEnforced,isAllGenre,playing,visits,favoritedCount,gameRating
Adventure Story!,461037015,1117315411,web.roblox.com/games/1117315411,Adventure,Adventure,True,False,86,7676862,137235,
Alit0's Jojo Roleplay,2143444439,5957684646,web.roblox.com/games/5957684646,RPG,RPG,True,False,11,484003,6676,
New User Machine,83812675,176053469,web.roblox.com/games/176053469,Sci-Fi,SciFi,False,False,8,2547748,54551,
Adopt and raise a cute baby :D,2485346628,6597915969,web.roblox.com/games/6597915969,All,All,True,True,0,2420,14,
Unfinished Trenches,2299388235,6253736163,web.roblox.com/games/6253736163,Military,War,True,False,0,102,3,
Vibe Skyline [Beta],2295587165,6246444063,web.roblox.com/games/6246444063,All,All,True,True,0,547270,17054,
Air Force Academy [V2],2701908935,7024254186,web.roblox.com/games/7024254186,All,All,True,True,0,227,2,
Initial D: Touge Legends [ALPHA],2226478023,6114972958,web.roblox.com/games/6114972958,All,All,True,True,19,94695,2192,
Dare To Cook,624943056,1621386942,web.roblox.com/games/1621386942,All,All,True,True,60,27421427,212463,
20th Century Fox 2009 Remake,1836867537,5246082420,web.roblox.com/games/5246082420,All,All,True,True,0,50977,120,
Downfall[Missions],337338322,787206414,web.roblox.com/games/787206414,All,All,True,True,40,10951173,160383,
(4x + Sandbox) A Modded Adventure,1803313108,5172550013,web.roblox.com/games/5172550013,All,All,True,True,51,22817683,76767,
"Batalha dos Países Baixos, 1940",2939936728,7567180665,web.roblox.com/games/7567180665,Military,War,True,False,0,240,0,
걍 스크 쓸려고 만든 게임,2958253532,7614331184,web.roblox.com/games/7614331184,All,All,True,True,0,5,1,
Traffic Rush,1339284960,3985537005,web.roblox.com/games/3985537005,All,All,True,True,0,184957,1339,
AceOfSpadez BETA 2.7.0c,913400159,2555870920,web.roblox.com/games/2555870920,FPS,FPS,True,False,153,10014549,149604,
[New Part!] Obby 🌈,2669044067,6963660705,web.roblox.com/games/6963660705,All,All,True,True,271,2362023,5324,
Guess The Hololive Vtuber 🌸,2301878629,6258776150,web.roblox.com/games/6258776150,Comedy,Funny,True,False,0,24714,506,
Rpg,144268232,383938975,web.roblox.com/games/383938975,All,All,True,True,0,23,0,
Moana Island Life,309877714,713531620,web.roblox.com/games/713531620,Town and City,TownAndCity,True,False,27,18245641,205037,
👨‍💻 Captive 🏃,1212013523,3388553819,web.roblox.com/games/3388553819,Horror,Scary,True,False,102,36240398,249666,
Billionaire Gang Mansion [Pinoy RP],2509135835,6666718345,web.roblox.com/games/6666718345,All,All,True,True,3,100816,569,
Infection V  [V1.3.2],2170019808,6008740665,web.roblox.com/games/6008740665,All,All,True,True,161,6839887,64200,
Juke's Towers of Hell,1055653882,2919924313,web.roblox.com/games/2919924313,Adventure,Adventure,False,False,391,50974086,150408,
Some Florida map,2313870824,6278341969,web.roblox.com/games/6278341969,All,All,True,True,0,907,5,
🏰 Magic Wizard Tycoon - 2 Player,1002855921,2775224850,web.roblox.com/games/2775224850,All,All,True,True,49,5639243,36632,
"[x999,999,999] Grease Simulator",2913755493,7483270070,web.roblox.com/games/7483270070,All,All,True,True,0,2580,32,
Dragon Ball Evolution [ALPHA],1864817620,5324597737,web.roblox.com/games/5324597737,Fighting,Ninja,True,False,272,4390457,21440,
REVENGE OF THE SLIMES!!!,148626389,394773622,web.roblox.com/games/394773622,Building,Tutorial,True,False,281,42822920,237963,
SBST l Training Centre,1486643170,4576310337,web.roblox.com/games/4576310337,All,All,True,True,0,20497,262,
[RANKED] Demon Slayer Retribution,1887100404,5387797627,web.roblox.com/games/5387797627,Adventure,Adventure,True,False,38,2042341,22174,
[🔥GRASS FRUIT🔥]Super Power Snake Life [Alpha]!,2102681079,5882733332,web.roblox.com/games/5882733332,All,All,True,True,70,5152533,30620,
International Airport ✈️,244081000,369764591,web.roblox.com/games/369764591,Town and City,TownAndCity,True,False,12,49604562,216474,
[HALLOWEEN] Wire's Difficulty Chart Obby,2856247668,7319116094,web.roblox.com/games/7319116094,Adventure,Adventure,True,False,120,667079,5072,
whatever obby,2323276154,6296992942,web.roblox.com/games/6296992942,All,All,True,True,0,5,1,
The Day the Noobs Took Over Roblox,68608380,177733450,web.roblox.com/games/177733450,Adventure,Adventure,True,False,5,1928565,34110,
[A bit more...] Deltarune RP: Random Shenanigans,648076243,1728997330,web.roblox.com/games/1728997330,All,All,True,True,7,186811,3611,
Trainways Alpha,2266717144,6189427577,web.roblox.com/games/6189427577,Town and City,TownAndCity,True,False,1,156454,1220,
dfbrwh,2833636312,7264368488,web.roblox.com/games/7264368488,All,All,True,True,0,94965,415,
[20X EVENT read desc] Something's Really Bizarre,1923276775,5502030990,web.roblox.com/games/5502030990,All,All,True,True,3,3910669,14143,
💪 Ninja Warrior Rewind,1465638890,4543212184,web.roblox.com/games/4543212184,Sports,Sports,True,False,34,1608971,5864,
(FREE ROBOX OBBY) Escape The Rbx Obby,2929713131,7533901338,web.roblox.com/games/7533901338,All,All,True,True,0,366124,1346,
ESCAPE THE EASY OBBY OBBY OBBY OBBY OBBY OBBY OBB,1228365802,3449964348,web.roblox.com/games/3449964348,All,All,False,True,0,385362,424,
(REMASTER P3) a FNaS RP: Colliding Dimensions,1644420601,4843333866,web.roblox.com/games/4843333866,RPG,RPG,True,False,0,81563,1254,
Cart Ride into Squid Game!,2682412538,6988349293,web.roblox.com/games/6988349293,Adventure,Adventure,True,False,7,27256037,15003,
Rick Astley - Never Gonna Give You Up (Video),1909546490,5459473186,web.roblox.com/games/5459473186,All,All,True,True,0,134724,4984,
AOT:R Demo,1048076670,2897802768,web.roblox.com/games/2897802768,All,All,True,True,26,8971879,158227,
🔥💥Red Vs Blue Gun Wars!💥🔥,2279399809,6213706521,web.roblox.com/games/6213706521,Fighting,Ninja,True,False,17,2059695,8633,
[TRAMS] Z-Bus,2040324481,5752297721,web.roblox.com/games/5752297721,All,All,True,True,0,93641,1630,
Super Suplex Obby✨ 300 Stages!,2931710941,7540485442,web.roblox.com/games/7540485442,All,All,True,True,4,261224,634,
Escape Squid Game Obby Parkour,1719688163,4993358366,web.roblox.com/games/4993358366,Adventure,Adventure,True,False,534,16900813,22906,
맹호부대,2926468067,7523009876,web.roblox.com/games/7523009876,Military,War,True,False,15,71815,236,
Mercedes-Benz Dealership 3,2145640432,5961756573,web.roblox.com/games/5961756573,All,All,True,True,0,21394,224,
Living Ragdolls,1323786225,3883685688,web.roblox.com/games/3883685688,Fighting,Ninja,True,False,76,7317361,62219,
The Polar Express V1.2,123822083,334287928,web.roblox.com/games/334287928,All,All,True,True,0,38093,240,
Try not to laugh,1807998987,5182327918,web.roblox.com/games/5182327918,All,All,True,True,0,25211,66,
(TESTING) (HALLOWEEN!) Basketball testing! (CTS!),1842634235,5261431484,web.roblox.com/games/5261431484,Sports,Sports,True,False,0,563,5,
ROB MR RICH'S MANSION! 💰 (NEW),1522130438,4631847027,web.roblox.com/games/4631847027,All,All,True,True,0,46732,78,
CBR3's Narrow Gauge!,1584160265,4742528883,web.roblox.com/games/4742528883,All,All,True,True,22,1791101,12032,
🎃HALLOWEEN!🎃 Boxing Simulator 🥊,1351278092,4058282580,web.roblox.com/games/4058282580,All,All,True,True,510,97273639,560449,
[🎃] Mount Kenya,1167712647,3232281744,web.roblox.com/games/3232281744,Adventure,Adventure,True,False,22,3109594,42530,
Bird Simulator,112845193,289685010,web.roblox.com/games/289685010,Adventure,Adventure,True,False,40,44557751,760660,
Modern House,496263563,1217184190,web.roblox.com/games/1217184190,RPG,RPG,True,False,0,563165,6607,
🎃 Animatronic World ! 👻,73556364,155010111,web.roblox.com/games/155010111,Town and City,TownAndCity,True,False,1092,197074951,1037453,
🎃 [FALL] 🌊UNNATURAL DISASTERS⛈ 🔥 WITH ZOMBIES,932176267,2599738383,web.roblox.com/games/2599738383,All,All,True,True,1,8487497,36455,
[🌌NEBULA!] Murder Mystery Divinity (MM2 MODDED),2031901667,5731398133,web.roblox.com/games/5731398133,All,All,True,True,9,1315188,7912,
Survive SirenHead and Cartoon Cat,2480135143,6588737628,web.roblox.com/games/6588737628,Horror,Scary,True,False,16,220150,350,
Revengers 🎃,2784123883,7171784609,web.roblox.com/games/7171784609,Fighting,Ninja,True,False,176,97362,2505,
Cart Ride into ANYONE! [ALTERNATE MODE],2711969803,7043047651,web.roblox.com/games/7043047651,All,All,True,True,1,124835,3215,
Mall,2884067349,7399839385,web.roblox.com/games/7399839385,All,All,True,True,0,48,2,
TEST 3,2849857559,7301129077,web.roblox.com/games/7301129077,All,All,True,True,52,139828,1794,
(NEW UTG!!!)Bloxtopia UTG!,2428034575,6492163865,web.roblox.com/games/6492163865,All,All,True,True,3,186619,1171,
First Responders Gamepass Hub and Testing,1848040978,5276899685,web.roblox.com/games/5276899685,Town and City,TownAndCity,True,False,21,382312,4350,
[SWAMPFIRE REVAMP] Ben 10 : The Roblomnitrix,1846074901,5270970761,web.roblox.com/games/5270970761,RPG,RPG,True,False,11,5148393,10661,
[HALLOWEEN] Cars 3,215146006,547357044,web.roblox.com/games/547357044,All,All,True,True,92,5475660,25100,
Guess the MHA character!,1897456016,5420809367,web.roblox.com/games/5420809367,All,All,True,True,2,386698,2921,
"🔥RIOT🔥 El Paso, Border Patrol Roleplay",2008408471,5686097688,web.roblox.com/games/5686097688,Town and City,TownAndCity,True,False,9,1904719,29359,
💙 MeepCity 💙,140239261,370731277,web.roblox.com/games/370731277,Town and City,TownAndCity,True,False,56069,11940429132,13745326,
핑크 협동 점프맵,2613666209,6861317850,web.roblox.com/games/6861317850,All,All,True,True,0,31006,103,
"City Of Hamilton, Ontario",2867682289,7352465304,web.roblox.com/games/7352465304,Town and City,TownAndCity,True,False,0,3299,31,
Sans Tycoon,1025072113,2831878248,web.roblox.com/games/2831878248,Fighting,Ninja,True,False,4,660984,3693,
Sad :(,1476418547,4559624914,web.roblox.com/games/4559624914,All,All,True,True,52,8863591,92382,
[Mouse.avi] Some Random FNF Mod Animations,2780815384,7165569656,web.roblox.com/games/7165569656,All,All,True,True,40,533285,2347,
Squid Game [Next Update Soon],2938298393,7562158477,web.roblox.com/games/7562158477,All,All,True,True,151,10731444,54657,
📦NEW MAP📦Super Golf!,1424449565,4468711919,web.roblox.com/games/4468711919,Sports,Sports,True,False,1720,63767636,375895,
MadCity Chapter 2 Bank Revamp [RECREATED],2147901476,5966123795,web.roblox.com/games/5966123795,All,All,True,True,0,37729,339,
[Close for Now]The Rake Noob Edition Kill Test,2782289449,7168422945,web.roblox.com/games/7168422945,Horror,Scary,True,False,0,53832,341,
Booga Booga Mod,2431442473,6499034539,web.roblox.com/games/6499034539,All,All,True,True,0,32,2,
[TWOH + MORE!] Your Bizarre Adventure: AU,2743197212,7097620626,web.roblox.com/games/7097620626,Fighting,Ninja,True,False,1358,1922884,19966,
My Store,2173820448,6015727643,web.roblox.com/games/6015727643,All,All,True,True,55,12619231,126747,
Koenji Rooftops (UPDATE),1808850470,5184333410,web.roblox.com/games/5184333410,All,All,True,True,17,200101,1801,
The Stupid Funny Elevator,2622448036,6877462710,web.roblox.com/games/6877462710,Adventure,Adventure,True,False,40,2096286,3325,
🎃2X Candy🎃 Beat Catgirl Simulator,2682839463,6989124069,web.roblox.com/games/6989124069,All,All,True,True,7,304587,16534,
Quantum Science Energy Research Facility,1096507818,3039795291,web.roblox.com/games/3039795291,Sci-Fi,SciFi,True,False,37,4685142,82421,
2 Player Baby Tycoon,1502010362,4601423512,web.roblox.com/games/4601423512,Fighting,Ninja,True,False,10,4982894,12106,
The Streets 2,757881854,2169064816,web.roblox.com/games/2169064816,Town and City,TownAndCity,True,False,28,14226448,123517,
🌌Solar System Adventure,1884412927,5376454753,web.roblox.com/games/5376454753,Adventure,Adventure,True,False,33,918909,7454,
Shutdown,2316557314,6283688647,web.roblox.com/games/6283688647,All,All,True,True,0,526915,3022,
Nugget's War (TCW Map),2705481767,7031078585,web.roblox.com/games/7031078585,Fighting,Ninja,True,False,0,58620,196,
TST Robot Wars GRoCS3 Testing Arena,137158697,361559700,web.roblox.com/games/361559700,All,All,True,True,0,4599,64,
🎃Криминальная Россия RolePlay [Хэллоуин],1755570232,5071544594,web.roblox.com/games/5071544594,All,All,True,True,0,393635,2152,
Custom Image Roleplay,1859510335,5310253945,web.roblox.com/games/5310253945,RPG,RPG,True,False,51,4498312,25598,
Policia Militar [RP],2367807023,6380126670,web.roblox.com/games/6380126670,RPG,RPG,True,False,54,991845,4389,
Ragdoll Engine But With No Gravity,2208128560,6082316531,web.roblox.com/games/6082316531,All,All,True,True,21,10524233,64093,
[RELEASED] Narashino Chiba,2918440498,7497561627,web.roblox.com/games/7497561627,Fighting,Ninja,True,False,0,7467,147,
Train Simulator,142892597,380411774,web.roblox.com/games/380411774,All,All,True,True,18,85407173,160421,
The Underground War,1545395773,4674198549,web.roblox.com/games/4674198549,All,All,True,True,52,13115439,46690,
🎃 Burger Bay (Alpha),611442215,1573317819,web.roblox.com/games/1573317819,Town and City,TownAndCity,True,False,59,3513227,41422,
등산게임(미완성),2606457260,6848223066,web.roblox.com/games/6848223066,All,All,True,True,0,447,2,
Climb 1000 stairs for VIP!,507797940,1250701365,web.roblox.com/games/1250701365,All,All,True,True,3,316298,566,
[HALLOWEEN] Murder Mystery M (MM2 Modded),2621596085,6875896837,web.roblox.com/games/6875896837,Horror,Scary,True,False,105,1885029,10392,
Provectus Aerial Combat Simulator,2326913462,6304409959,web.roblox.com/games/6304409959,All,All,True,True,1,90658,2954,
A Glitchy Adventure [COSMIC VALK],2578177026,6792971141,web.roblox.com/games/6792971141,All,All,True,True,4,6793,135,
Princess Barbie Roller Coaster Obby!,2590792706,6818500635,web.roblox.com/games/6818500635,All,All,True,True,32,222203,281,
[UPDATE🎃] Standoff Blox,212491270,541026491,web.roblox.com/games/541026491,All,All,True,True,0,82404,177,
Sans Multiverse Au (Died),2427183171,6490584411,web.roblox.com/games/6490584411,RPG,RPG,True,False,0,44468,379,
🐰 Rabbit Simulator 2,591224904,1502601752,web.roblox.com/games/1502601752,All,All,True,True,38,16138271,154456,
Rust Machine,2198757448,6063825302,web.roblox.com/games/6063825302,Horror,Scary,True,False,3,2274017,60878,
BURN A TOWER DOWN,2075745854,5834153232,web.roblox.com/games/5834153232,All,All,True,True,0,145,1,
LGBTQ+ The Closet 🏳️‍🌈,2793266752,7188172728,web.roblox.com/games/7188172728,All,All,True,True,2,152979,1161,
[ Content Deleted ],1819500991,5207606276,web.roblox.com/games/5207606276,All,All,True,True,0,1309137,4814,
Speed Run 4,1525113280,4636784826,web.roblox.com/games/4636784826,Adventure,Adventure,True,False,110,6292838,21423,
[P2] Rat Crossing🔴,1698980290,4949173820,web.roblox.com/games/4949173820,All,All,True,True,23,13194176,85921,
Clash Of Clans Tycoon | Clash Of Clans,127558086,346113283,web.roblox.com/games/346113283,Building,Tutorial,True,False,4,1005046,3014,
NEW CASE! | 2x gems! | Classic Clicker!,2894486537,7429039417,web.roblox.com/games/7429039417,All,All,True,True,0,15338,63,
Dungeons And Dragons!,2551569418,6741730629,web.roblox.com/games/6741730629,Adventure,Adventure,True,False,0,4819,65,
HEDGEROWS CLASSIC,239984712,596998147,web.roblox.com/games/596998147,FPS,FPS,True,False,6,2065651,62725,
Alpha! NEW! | Missouri Roleplay Community™,2386321484,6415320649,web.roblox.com/games/6415320649,All,All,True,True,12,182245,3503,
Survive In Area 51,772169807,2214661900,web.roblox.com/games/2214661900,Horror,Scary,True,False,66,4750186,27947,
[ Content Deleted ],1599823426,4767757127,web.roblox.com/games/4767757127,Adventure,Adventure,True,False,0,67654,179,
🎃HALLOWEEN!🎃 Air Force Academy,2733006407,7080348602,web.roblox.com/games/7080348602,Military,War,True,False,35,145308,3787,
Russian Roulette,732290638,2085199086,web.roblox.com/games/2085199086,FPS,FPS,True,False,0,90176,916,
Ken's Jump Per Difficulty Chart Obby 4,2796511687,7194204087,web.roblox.com/games/7194204087,All,All,True,True,0,59547,251,
(🎃 HALLOWEEN SPECIAL🎃) Sonic Plasma,1939890637,5551202016,web.roblox.com/games/5551202016,Adventure,Adventure,True,False,1,196151,2104,
Road to Gramby's 👵,2056544720,5796917097,web.roblox.com/games/5796917097,All,All,True,True,1190,43980630,355351,
Cruise [Story] 🛳,1742953490,5042581461,web.roblox.com/games/5042581461,Horror,Scary,True,False,507,122694499,383700,
[Beta] Untitled Trinket Game,2135612435,5943255569,web.roblox.com/games/5943255569,All,All,True,True,0,3690,49,
They Lurk (Work in progress),1490869267,4583204594,web.roblox.com/games/4583204594,Horror,Scary,True,False,9,1336857,50261,
VR Without A HeadSet,2558254102,6754081099,web.roblox.com/games/6754081099,All,All,True,True,0,12604,89,
Modern House Tycoon,2538430553,6717980618,web.roblox.com/games/6717980618,Town and City,TownAndCity,True,False,70,9776605,25449,
🎃HALLOWEEN👻 Frog Simulator 🐸,1956765797,5598577415,web.roblox.com/games/5598577415,All,All,True,True,60,3679171,26230,
"Red Light, Meme Light",2957467758,7612414213,web.roblox.com/games/7612414213,All,All,True,True,0,30176,1075,
🌈FREE!🌈 Murder Mystery 7,2413452881,6465298780,web.roblox.com/games/6465298780,Fighting,Ninja,False,False,839,13042587,63095,
rosu!mania 7.26,1647009366,4847860993,web.roblox.com/games/4847860993,Sci-Fi,SciFi,True,False,70,2894308,40045,
Squirrel,2829180503,7255487943,web.roblox.com/games/7255487943,All,All,True,True,0,2173,94,
Truck Testing,1296850537,3750384068,web.roblox.com/games/3750384068,All,All,True,True,3,222001,1658,
[Beta] Marble Maker,395469265,949822358,web.roblox.com/games/949822358,Building,Tutorial,True,False,23,5792664,30917,
B.U.T.T.E.R.F.L.Y. -Undertale Final Multiverse,2445369819,6525051701,web.roblox.com/games/6525051701,Fighting,Ninja,True,False,73,2250360,9014,
Evil Nun Roblox,1492181468,4585302876,web.roblox.com/games/4585302876,All,All,True,True,40,6989055,27210,
roesmin nurjadin,2907398621,7464681363,web.roblox.com/games/7464681363,All,All,True,True,0,265,1,
Tram and Bus Simulator Experimental,2809291228,7218207339,web.roblox.com/games/7218207339,All,All,True,True,1,164843,1157,
🌎 Mad City,498490399,1224212277,web.roblox.com/games/1224212277,Town and City,TownAndCity,True,False,10919,1921887847,5026155,
another's towers of stupidity.,1024613407,2830417603,web.roblox.com/games/2830417603,All,All,True,True,2,818946,7223,
FIVE N!GHTS AT CHUCK E. CHEESE: Remastered,2568641569,6774684700,web.roblox.com/games/6774684700,Horror,Scary,True,False,11,386745,2578,
Box Game Squid Game,2652692594,6933944677,web.roblox.com/games/6933944677,All,All,True,True,23,415933,1480,
스테이지 타워,2749685875,7109079100,web.roblox.com/games/7109079100,All,All,True,True,17,991375,2771,
Roleplay is Magic - My Little Pony 3D Roleplay,14803062,97641031,web.roblox.com/games/97641031,RPG,RPG,True,False,72,23288586,176166,
Escape The Subway (READ DESC),352935535,852194832,web.roblox.com/games/852194832,All,All,True,True,170,15155256,62301,
Mars Mining Simulator,579165814,1461377724,web.roblox.com/games/1461377724,Sci-Fi,SciFi,True,False,2,4083300,88919,
"State of Amherst, City of Buffalo [HALLOWEEN]",1589207515,4750879771,web.roblox.com/games/4750879771,Town and City,TownAndCity,True,False,0,174405,5205,
Rewind Obby,1959453152,5603089268,web.roblox.com/games/5603089268,All,All,True,True,48,2685776,41543,
💎Vibe ToweR💎,2419581410,6477030171,web.roblox.com/games/6477030171,All,All,True,True,7,304717,1317,
Pigggy [ALPHA] MEMORY!,1739578411,5035353512,web.roblox.com/games/5035353512,Horror,Scary,True,False,15,1367007,1682,
Attack on Legends [Beta],951443574,2648001818,web.roblox.com/games/2648001818,All,All,True,True,0,1593269,35888,
| Iron Man Rp |,798547576,2294815870,web.roblox.com/games/2294815870,All,All,True,True,0,6048371,15442,
🔴 ROBLOX Wipeout,112582271,288712710,web.roblox.com/games/288712710,Sports,Sports,True,False,88,51086482,344340,
🔴BLOODLINES🔴 Anime Fighting Simulator,2065326572,5813635246,web.roblox.com/games/5813635246,All,All,True,True,21,272117,799,
Kaiju Legends (Alpha),2794807793,7191026832,web.roblox.com/games/7191026832,All,All,True,True,0,26901,522,
TRESPASS (ACT II) (BETA),2677891571,6980025436,web.roblox.com/games/6980025436,Horror,Scary,True,False,1143,3140724,86995,
Addison rae quiz!,2538363947,6717863315,web.roblox.com/games/6717863315,All,All,True,True,0,52542,253,
Puckapunyal Camp,1224399919,3435493299,web.roblox.com/games/3435493299,All,All,True,True,0,110707,572,
Mansion Tycoon [Update!],2658164854,6943804926,web.roblox.com/games/6943804926,All,All,True,True,6,34798,288,
🎃 Pumpkin Carving Simulator,833708153,2379167592,web.roblox.com/games/2379167592,Adventure,Adventure,True,False,68,16251009,179449,
사계절 스테이지 타워❄☀🍂🌻 [Four Seasons Stage Tower❄☀🍂🌻],2816729208,7232158601,web.roblox.com/games/7232158601,All,All,True,True,0,173821,480,
(⚔️X500K PETS⚔️) Saber Heroes!,2915688574,7489106675,web.roblox.com/games/7489106675,All,All,True,True,1,198023,698,
오징어게임,2948489344,7589086502,web.roblox.com/games/7589086502,All,All,True,True,0,39176,56,
Dead Slate [HALLOWEEN] [Alpha],1566269056,4714733717,web.roblox.com/games/4714733717,FPS,FPS,True,False,47,3098931,48914,
Parkour Obby!,2820365954,7238905212,web.roblox.com/games/7238905212,Adventure,Adventure,True,False,13,191659,450,
Age of Conquest 3 [MOVED],2235720184,6131657174,web.roblox.com/games/6131657174,Military,War,True,False,0,15915,85,
Steppa Ville 2,2232115705,6125086866,web.roblox.com/games/6125086866,Sports,Sports,True,False,11,212958,832,
Ro-Chanics,840786427,2397424135,web.roblox.com/games/2397424135,Sci-Fi,SciFi,True,False,73,25755027,294130,
MY LITTLE PONY TYCOON,2055332354,5793076321,web.roblox.com/games/5793076321,Fighting,Ninja,True,False,345,3805981,7601,
Pay,2551405619,6741423178,web.roblox.com/games/6741423178,All,All,True,True,0,922,1,
JoJo Stand Testing [Halloween Event + 10x EVENT],2199116853,6064514088,web.roblox.com/games/6064514088,All,All,True,True,3,117861,1044,
isuperdude123's Place Number: 44,1309531191,3800048701,web.roblox.com/games/3800048701,All,All,True,True,0,10,0,
PARKUR THE OBY OBEY [Mega Fun Easy Obby]Parkour,1674075192,4899302506,web.roblox.com/games/4899302506,All,All,True,True,154,7507595,8829,
👑Tower of Queens - Tower of Hell,2366922882,6378415461,web.roblox.com/games/6378415461,All,All,True,True,91,15795665,77971,
[NEW CARS] Realistic Car Roleplay (Driving),2569822339,6777029652,web.roblox.com/games/6777029652,All,All,False,True,3,12841,234,
McDonalds Tycoon [UPDATES],155869321,412191231,web.roblox.com/games/412191231,Town and City,TownAndCity,True,False,52,9374542,46054,
[Corruption] Miners Haven: Universal Merge Anomaly,2707709572,7035325757,web.roblox.com/games/7035325757,All,All,True,True,1,12538,132,
[DRESS UP AREA!💃] Fairy Emotes 🎃,2665307790,6956541643,web.roblox.com/games/6956541643,All,All,True,True,6,91438,2003,
rzr-beta,2901204623,7447457353,web.roblox.com/games/7447457353,Adventure,Adventure,True,False,0,1016,5,
Jevil Fight,2235326098,6130965987,web.roblox.com/games/6130965987,All,All,True,True,0,5532,47,
Fort de Banane,2926633476,7523489677,web.roblox.com/games/7523489677,Military,War,True,False,0,188,4,
타워오브티티 TOWER OF TT,2200166916,6066715503,web.roblox.com/games/6066715503,All,All,True,True,0,1153513,9686,
[FREE ADMIN!] Tower of Hell but different gravity,2493374991,6615523748,web.roblox.com/games/6615523748,All,All,True,True,36,4760801,19602,
Connect 4,923655225,2581070838,web.roblox.com/games/2581070838,All,All,True,True,3,521107,2706,
Survival of the Objects,633330758,1654420773,web.roblox.com/games/1654420773,RPG,RPG,True,False,11,683678,6609,
Japan city.,2208422983,6082857153,web.roblox.com/games/6082857153,All,All,True,True,0,53531,1318,
River Waterfalls [Showcase],1705925712,4964054003,web.roblox.com/games/4964054003,All,All,True,True,0,2138,73,
Bloxy Bingo,1836146838,5244411056,web.roblox.com/games/5244411056,Town and City,TownAndCity,True,False,3488,25635768,206690,
오징어게임 [ 100K+ 될시 로벅스이벤트 ],2939805848,7566844969,web.roblox.com/games/7566844969,All,All,True,True,0,85499,140,
Framed!,27484317,29812337,web.roblox.com/games/29812337,FPS,FPS,True,False,326,53462061,658560,
Board Game Insanity 🎲,2429804179,6495694735,web.roblox.com/games/6495694735,All,All,True,True,129,774282,13264,
Clicking Simulater,2773442196,7151677546,web.roblox.com/games/7151677546,All,All,True,True,0,15424,127,
Sia Furler Obby,1913872021,5472835056,web.roblox.com/games/5472835056,All,All,True,True,0,6326,72,
Sans VS Chara Game [MASSIVE UPDATE + X2 SOULS!],2237129233,6134001605,web.roblox.com/games/6134001605,All,All,True,True,4,212653,1165,
"[🍀1,000X LUCK🍀]⚡Thunder Clickers!",2300961306,6256903862,web.roblox.com/games/6256903862,All,All,False,True,6,1681538,12092,
🌟 Robl0x's MEGA Difficulty Chart Obby,2815975966,7230726918,web.roblox.com/games/7230726918,Adventure,Adventure,True,False,12,130254,833,
Bikini Bottom,168746072,442015582,web.roblox.com/games/442015582,All,All,True,True,0,147041,1032,
"Squid Game: Red Light, Green Light (AUTOMATIC!)",1574362207,4727475305,web.roblox.com/games/4727475305,Sci-Fi,SciFi,True,False,0,207316,2080,
The Stalker: Reborn,11657380,22865026,web.roblox.com/games/22865026,Horror,Scary,False,False,41,44942132,740600,
4.8 Railway Public,612196516,1575735712,web.roblox.com/games/1575735712,All,All,True,True,0,229219,4183,
Jedi Temple on Ilum,371515567,892424128,web.roblox.com/games/892424128,Sci-Fi,SciFi,True,False,6,21209856,178540,
2 Player Military Tycoon 2 [ANIM UPDATE!],407593144,981106912,web.roblox.com/games/981106912,Military,War,True,False,2,4459724,30951,
BALDI GRANNY HELLO NEIGHBOUR AND ROLEPLAY,1003413144,2776751807,web.roblox.com/games/2776751807,All,All,True,True,72,11735107,14987,
[BETA] 낙동강 1950's,2783207065,7170135769,web.roblox.com/games/7170135769,FPS,FPS,True,False,0,1198,26,
🌟The Dropper 🌟,1252286108,3546905620,web.roblox.com/games/3546905620,All,All,True,True,10,7907961,37833,
[Halloween] JoJo Tycoon (Beta),2313969312,6278530225,web.roblox.com/games/6278530225,Fighting,Ninja,True,False,212,3649669,24761,
Penguin Tycoon! 🐧,2381931043,6407000842,web.roblox.com/games/6407000842,All,All,True,True,15,1853327,24897,
Magic Show [Story] 🎃,2331304486,6313053696,web.roblox.com/games/6313053696,Horror,Scary,True,False,129,21145250,117984,
Musical Chairs,2535711274,6713033385,web.roblox.com/games/6713033385,All,All,True,True,36,2481919,9518,
[ Content Deleted ],2879773797,7387866603,web.roblox.com/games/7387866603,All,All,True,True,0,9764,25255,
👶 Escape the babysitter obby! 🍼,1577409637,4731869907,web.roblox.com/games/4731869907,Adventure,Adventure,True,False,28,11014810,28325,
Snowball.io,2352831593,6352880659,web.roblox.com/games/6352880659,All,All,True,True,553,58933612,94401,
Sea's Wraparound Difficulty Chart Obby,2391563370,6424642679,web.roblox.com/games/6424642679,All,All,True,True,0,8926,112,
Escape the Giant Fat Guy *OBBY*(NEW)(UPDATE!),405429359,974927370,web.roblox.com/games/974927370,All,All,True,True,91,14733812,24631,
miraculous ladybug rolplay,951967928,2649361982,web.roblox.com/games/2649361982,Adventure,Adventure,True,False,20,11696790,40444,
The Last of Us Roleplay,126378171,342287493,web.roblox.com/games/342287493,RPG,RPG,True,False,8,966393,19320,
Island Tribes Classic,1905483971,5445914332,web.roblox.com/games/5445914332,Adventure,Adventure,True,False,49,3220216,18743,
One More Time (JoJo) (New Update + XBOX Support 2!,2464702664,6560550247,web.roblox.com/games/6560550247,All,All,True,True,115,1228642,11456,
Wisteria,1571905185,4723618670,web.roblox.com/games/4723618670,All,All,True,True,166,50782854,276212,
